id,agency,updated,accessed,url,hash,whats_detected,whats_not_detected,acceptable_use_policy,prohibited_uses,access_policy,hotlist_policy
3820,Odessa TX PD,2023-11-10T13:02:51Z,2023-11-11T01:19:18Z,https://transparency.flocksafety.com/odessa-tx-pd,4964dc383b11989affff8e665ec0272b,License Plate Images and Vehicle Images,"Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Odessa TX PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement (speeding/ red light cameras), harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.  Other uses restricted by department policy.",All system access requires a valid use reason and is monitored by department personnel.,"Hotlist hits include wanted persons, stolen vehicle, etc. 
 Hotlist hits are required to be verified by Law Enforcement Personnel prior to action."
3858,Trophy Club TX PD,2023-11-10T13:00:47Z,2023-11-11T01:19:20Z,https://transparency.flocksafety.com/trophy-club-tx-pd,ff09a09a4b7599d67e5a4e6558f877f3,"License Plates, Image of the Rear of Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Trophy Club PD and is never sold to 3rd parties.,"Immigration enforcement, speed enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.","All system access is controlled by administrators and requires a valid reason which is stored indefinitely, for audit purposes.
","Hotlist hits are required to be officer verified prior to action.
*Hotlist refers to alerts related to stolen vehicles, warrants or Amber Alerts."
3880,Maple Bluff WI PD,2023-11-10T13:05:51Z,2023-11-11T01:19:21Z,https://transparency.flocksafety.com/maple-bluff-wi-pd,6a066cbb191cd5f1b92b76824ba0ffcc,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Maple Bluff WI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3935,Temple GA PD,2023-11-10T13:09:12Z,2023-11-11T01:19:22Z,https://transparency.flocksafety.com/temple-ga-pd,eee4580cc08b29e761aac788db5fd167,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Temple GA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3960,Muncie IN PD,2023-11-15T13:03:51Z,2023-11-15T21:40:09Z,https://transparency.flocksafety.com/muncie-in-pd,31d260f43f58cc0ed9c6433b787f481a,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Muncie IN PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), and personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human-verified by the officer or user prior to any law enforcement action taking place.
3997,Milan MI PD,2023-11-15T13:14:19Z,2023-11-15T21:40:10Z,https://transparency.flocksafety.com/milan-mi-pd,b9fcdf8416dca2263e0731a0fa40fd39,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Milan MI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4006,River Rouge MI PD,2023-11-15T13:06:45Z,2023-11-15T21:40:11Z,https://transparency.flocksafety.com/river-rouge-mi-pd,2d8ab83c727ab2963d9bfa1bca43cd34,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by The River Rouge Department of Public Safety and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human-verified through various law enforcement information-sharing channels such as NCIC and LEIN.
4013,Sumpter Twp MI PD,2023-11-15T13:10:51Z,2023-11-15T21:40:13Z,https://transparency.flocksafety.com/sumpter-twp-mi-pd,0a70f1f16cca20550397e8231c25ad0e,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Sumpter Twp MI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4020,Wolverine Lake MI PD,2023-11-15T13:09:19Z,2023-11-15T21:40:14Z,https://transparency.flocksafety.com/wolverine-lake-mi-pd,695b3494bdb2d0c3152244d0b0cd35d3,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Wolverine Lake MI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2339,Simi Valley CA PD,2023-11-20T18:27:41Z,2023-11-20T21:09:49Z,https://transparency.flocksafety.com/simi-valley-ca-pd,ab28f38cedcab1ce9c94189f5b7c1aa3,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Simi Valley CA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
907,Forest Heights MD PD,2023-11-20T18:23:36Z,2023-11-20T21:09:50Z,https://transparency.flocksafety.com/forest-heights-md-pd,dfea904a634abc6153e187e50b0bec9c,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Forest Heights MD PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3371,Dublin OH PD,2023-11-20T18:22:32Z,2023-11-20T21:09:51Z,https://transparency.flocksafety.com/dublin-oh-pd,44cb6b90d6a7d6362d4cb420b4c99aa8,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Dublin OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3439,Portage MI PD,2023-11-20T20:17:47Z,2023-11-20T21:09:53Z,https://transparency.flocksafety.com/portage-mi-pd,ee1085aee69fd857ae6bd9e73c9d2ad8,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Portage MI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3724,Franklin MA PD,2023-11-20T18:25:24Z,2023-11-20T21:09:54Z,https://transparency.flocksafety.com/franklin-ma-pd,33f52c25b6a5ed69ad5e5f21dfbb7f54,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Franklin MA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2550,Ukiah CA PD,2023-11-22T13:22:21Z,2023-11-22T21:57:47Z,https://transparency.flocksafety.com/ukiah-pd-ca,86b8fb7546fed747850ad24c92c2fa79,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Ukiah PD - CA and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4104,Cheshire CT PD,2023-11-23T18:25:41Z,2023-11-23T22:52:42Z,https://transparency.flocksafety.com/cheshire-ct-pd,264ea6407edba08e6009e3de20f1caed,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Cheshire CT PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3423,Rossford OH PD,2023-12-04T18:29:34Z,2023-12-04T20:18:22Z,https://transparency.flocksafety.com/rossford-oh-pd,75349771110763123ccd1a189a5ce28c,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Rossford OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a case or CAD number and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3423,Rossford OH PD,2023-12-05T18:29:28Z,2023-12-05T19:59:56Z,https://transparency.flocksafety.com/rossford-oh-pd,75349771110763123ccd1a189a5ce28c,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Rossford OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a case or CAD number and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3423,Rossford OH PD,2023-12-06T19:53:33Z,2023-12-06T20:15:21Z,https://transparency.flocksafety.com/rossford-oh-pd,61beedb93e9bb5c94cdc07ae87297753,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Rossford OH PD and is never sold to 3rd parties.,"Traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a case or CAD number and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3391,Lakewood WA PD,2023-12-11T18:26:37Z,2023-12-11T20:48:40Z,https://transparency.flocksafety.com/lakewood-wa-pd,042396784e9f949f884e0b0961e16b79,"License Plates, Vehicles","Facial recognition, People, Gender, Race, Personal Information",NA,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",NA,"325,Buena Park CA PD,2024-01-02T13:05:29Z,2024-01-02T21:33:34Z,https://transparency.flocksafety.com/buena-park-ca-pd,1e4885f0a8e5361a485a0884cec29fb4,""License Plates, Vehicles"",""Facial recognition, People, Gender, Race"",Data is used for law enforcement purposes only. Data is owned by Buena Park CA PD and is never sold to 3rd parties.,""Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use."",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action."
496,Dixon CA PD,NA,NA,https://transparency.flocksafety.com/dixon-ca-pd,7c328bb682fe91d91ec1b766eeb142a6,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Dixon Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human-verified prior to action.
1501,Lodi CA PD,NA,NA,https://transparency.flocksafety.com/lodi-ca-pd,d3d5867c285003729605dd714368d369,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Lodi CA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1517,Los Gatos Monte Sereno PD - CA,NA,NA,https://transparency.flocksafety.com/los-gatos-ca-pd,2780b911384d76c2b33ab4252f654f17,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Los Gatos Monte Sereno PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2278,Santa Clara CA PD,NA,NA,https://transparency.flocksafety.com/santa-clara-ca-pd,753350bbda07346c86d1947496888fee,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Santa Clara CA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2816,Yuba County Sheriffs Office,NA,NA,https://transparency.flocksafety.com/yuba-county-ca-so,b96e088e74a7659bcce2d9a768fa9b4c,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Yuba County CA SO and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3317,El Cajon CA PD,NA,NA,https://transparency.flocksafety.com/-el-cajon-pd-ca,669b5e0cb1c3f8d9a8aaa37836b9b615,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by  El Cajon PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3442,Troy MI PD,NA,NA,https://transparency.flocksafety.com/troy-mi-pd-,67116810f2913b92d6a73137d395a280,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by The Troy Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3503,Worthington OH PD,NA,NA,https://transparency.flocksafety.com/worthington-oh-pd,9db6cdc60d171fe160f7b94032f07cae,Still images of vehicles and license plates.,"Facial recognition, People, Gender, Race",The use of he ALPR system and associated data is restricted to criminal justice purposes only.,"The ALPR system and associated data shall not be used to harass or intimidate any individual or group,
immigration enforcement, traffic enforcement, solely based on an individuals characteristics or
classification protected by law, or any use outside of legitimate criminal justice purposes.",NA,NA
3584,Providence RI PD,NA,NA,https://transparency.flocksafety.com/providence-pd-npd-lpr-study-ri,8bce89b0d66b714c65aa148b06df46da,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Providence Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3985,Grand Traverse County MI SO,NA,NA,https://transparency.flocksafety.com/grand-traverse-county-mi-so,a99ea755b605bf7ccb64b071965ffdd3,"License Plates, Rear of Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is used by Grand Traverse County MI SO and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.","All system access requires a valid reason, is only accessed by authorized law enforcement personnel, and is stored indefinitely.",Hotlist hits are required to be human verified prior to action.
4085,Rhode Island College Campus RI PD,NA,NA,https://transparency.flocksafety.com/rhode-island-college-campus-ri-pd,b17344b7d417fcf84093123afebd93ff,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Rhode Island College Campus RI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4106,Elmira City NY PD,NA,NA,https://transparency.flocksafety.com/elmira-city-ny-pd,4003bf1d71e9cf12edd2387d8d939882,"License Plates, Vehicles","Facial recognition, People, Gender, Race",LPR data is used for law enforcement investigations only. Data is owned by the City of Elmira Police Department and is never sold to third parties. Police Supervisors and Investigators within the Detective Bureau have access to search LPR data. Officers assigned to Patrol have the ability to retrieve hotlist alerts.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All Flock system access can be audited and requires a valid reason such as a case report number. This information is stored indefinitely,Hotlist hits are required to be verified by an Elmira Police Officer or dispatcher from Chemung County E911 prior to enforcement action
4137,Cedar Lake IN PD,NA,NA,https://transparency.flocksafety.com/cedar-lake-in-pd,3997c7540d119a9a4ab01430457a55d0,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Cedar Lake IN PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4138,Lone Peak UT PD,NA,NA,https://transparency.flocksafety.com/lone-peak-ut-pd,9c2c25e1d063d5fae3949fae87344b99,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Lone Peak PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.",All system access requires a valid reason and is stored indefinitely. In accordance with Lone Peak Police Policy 461 data captured by license plate reader technology is not subject to public disclosure.,Hotlist hits are required to be human verified prior to action.
4139,Lafayette CO PD,NA,NA,https://transparency.flocksafety.com/co-lafayette-pd,1aae0c771ed7d049bee21ddd45bf2269,"Rear License Plates, Rear of Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by CO - Lafayette PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely and only by authorized law enforcement personnel .,Hotlist hits are required to be human verified prior to action.
4140,University of Louisiana at Lafayette PD,NA,NA,https://transparency.flocksafety.com/university-of-louisiana-at-lafayette-pd,1f699a1941d82ab8f9b4a39974e45538,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by University of Louisiana at Lafayette PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
325,Buena Park CA PD,NA,NA,https://transparency.flocksafety.com/buena-park-ca-pd,1e4885f0a8e5361a485a0884cec29fb4,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Buena Park CA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1107,Hall County NE SO,NA,NA,https://transparency.flocksafety.com/hall-county-ne-so,ac9a6b786df82de4b6a8a5ccf9b53a88,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Hall County NE SO and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
771,Eatonville WA PD,NA,NA,https://transparency.flocksafety.com/eatonville-wa-pd,4c16ca93503443f9dacf3b3676475580,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Eatonville WA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
783,El Cerrito CA PD,NA,NA,https://transparency.flocksafety.com/el-cerrito-ca-pd,20a4083adb95c550ae96aab44d5d0760,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by El Cerrito Police Department and is never sold to 3rd parties.,"Immigration enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2275,Santa Barbara PD CA,NA,NA,https://transparency.flocksafety.com/santa-barbara-pd-ca,52cbbb0e2d99a1a5a7f9b5d9f49d0b1e,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Santa Barbara PD CA and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3034,Pittsboro NC PD,NA,NA,https://transparency.flocksafety.com/pittsboro-nc-pd,93497f2e8bef961daaeb944ebc8883df,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Pittsboro NC PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3337,Roanoke VA PD,NA,NA,https://transparency.flocksafety.com/roanoke-va-pd,b2d2a331e21e1cb68ef2669893ffd120,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Roanoke VA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3488,Grand Island NE PD,NA,NA,https://transparency.flocksafety.com/grand-island-ne-pd,224f1cdb7e02294d1e9e7ef3c4a65a82,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Grand Island NE PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1761,Mount Holly NC PD,NA,NA,https://transparency.flocksafety.com/mt-holly-nc-pd,fb045eb1ceadd4ce81870efce1c610da,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Mt Holly NC PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3959,Mooresville IN PD,NA,NA,https://transparency.flocksafety.com/mooresville-in-pd,b41bb8846bca33cb7264c532d2858247,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Mooresville IN PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4141,Coronado CA PD,NA,NA,https://transparency.flocksafety.com/coronado-ca-pd,a1420866261db18603c259b1affb5758,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Coronado CA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4144,San Diego CA PD,NA,NA,https://transparency.flocksafety.com/san-diego-ca-pd,24056fb46d4fbe03f6923aee7640d66e,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by San Diego CA PD and is never sold to 3rd parties.,"The following uses of ALPRs shall be expressly prohibited:

- To invade the privacy of individuals or observe areas where a reasonable expectation of
privacy exists.
- To be used in a discriminatory manner and to target protected individual characteristics, including race, color, ethnicity, religion, national origin, age, disability, gender (to include gender identity and gender expression), lifestyle, sexual orientation, or similar personal characteristics, in accordance with Department Policy 9.33. 
- To harass, intimidate, or discriminate against any individual or group.
- To violate any Constitutional rights, federal, state, or local laws (e.g., California Values Act, FACE Act, etc.)
- To be utilized for any personal purpose.
- To investigate parking violations and conduct traffic enforcement.
- To indiscriminately view video without investigative or administrative need.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4171,Marine City MI PD,NA,NA,https://transparency.flocksafety.com/marine-city-mi-pd,9b146cdf18517b99e871133fcd4b8247,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Marine City MI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,NA
4174,Muskegon MI PD,NA,NA,https://transparency.flocksafety.com/muskegon-mi-pd,22960ea69deaa752e8ad8dee9415e717,"Rear License Plates, Rear of Vehicles
","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Muskegon MI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4200,Edgewater CO PD,NA,NA,https://transparency.flocksafety.com/edgewater-co-pd,2ca275e1c1f73cd06f47767546dfc518,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by The Edgewater (CO) Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
4216,Puyallup WA PD,NA,NA,https://transparency.flocksafety.com/puyallup-wa-pd,589154d68fc02c17cebe0144baee8069,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Puyallup PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.",All system access requires a valid reason and is stored indefinitely.,"Hotlists are license plates entered into the system due to being: stolen, stolen plate, missing person, violent person, arrest warrants. Hotlist hits are required to be human verified prior to action."
4220,Mount Vernon OH PD,NA,NA,https://transparency.flocksafety.com/mount-vernon-oh-pd,8b96b52898c7c62da9a44dfabc8524ff,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Mount Vernon OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
